,name,price_now,price_before,sale,available,stats,image,link,site,category
0,Intel Core i5-12400F CPU,1999,,,50,"['Socket-LGA', '1700', '6-Core', '12-Threads', '2.5/4.4GHz', 'Alder', 'Lake']",komplett.no/img/p/800/1203826.jpg,komplett.no/product/1203826/datautstyr/pc-komponenter/prosessorer/intel-core-i5-12400f-cpu?productList=notSet&position=1,komplett,prosessorer
1,Intel Core i9-10920X CPU,8999,,,4,"['Socket-2066', '12-Core', '24-Thread', '3.5/4.6GHz', '165W', '48', 'PCIe-lanes', 'uten', 'kjøler']",komplett.no/img/p/800/1141959.jpg,komplett.no/product/1141959/datautstyr/pc-komponenter/prosessorer/intel-core-i9-10920x-cpu?productList=notSet&position=2,komplett,prosessorer
2,Intel Core i7-10700F CPU,3249,,,9,"['Socket-LGA1200', '8-Core', '16-Thread', '2.9/4.8GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155665.jpg,komplett.no/product/1155665/datautstyr/pc-komponenter/prosessorer/intel-core-i7-10700f-cpu?productList=notSet&position=3,komplett,prosessorer
3,Intel Core i3-10100F CPU,949,,,10,"['Socket-LGA1200', '4-Core', '8-Thread', '3.6/4.3GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1172343.jpg,komplett.no/product/1172343/datautstyr/pc-komponenter/prosessorer/intel-core-i3-10100f-cpu?productList=notSet&position=4,komplett,prosessorer
4,Intel Core i5-10600KF CPU,2290,,,14,"['Socket-LGA1200', '6-Core', '12-Thread', '4.1/4.8GHz', 'Comet', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1155714.jpg,komplett.no/product/1155714/datautstyr/pc-komponenter/prosessorer/intel-core-i5-10600kf-cpu?productList=notSet&position=5,komplett,prosessorer
5,Intel Core i7-12700KF CPU,4599,,,0,"['LGA1700', '12-Core', '20-Thread', '3.6/5.0GHz', 'Alder', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1197857.jpg,komplett.no/product/1197857/datautstyr/pc-komponenter/prosessorer/intel-core-i7-12700kf-cpu?productList=notSet&position=6,komplett,prosessorer
6,AMD AM4 Ryzen 7 5800X3D CPU,4999,,,49,"['Socket-AM4', '8-core', '16-thread', '3.4/4.5Ghz', '105w', '100MB', 'cache']",komplett.no/img/p/800/1212166.jpg,komplett.no/product/1212166/datautstyr/pc-komponenter/prosessorer/amd-am4-ryzen-7-5800x3d-cpu?productList=notSet&position=7,komplett,prosessorer
7,Intel Core i7-10700KF CPU,3699,,,5,"['Socket-LGA1200', '8-Core', '16-Thread', '3.8/5.1GHz', 'Comet', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1155674.jpg,komplett.no/product/1155674/datautstyr/pc-komponenter/prosessorer/intel-core-i7-10700kf-cpu?productList=notSet&position=8,komplett,prosessorer
8,Intel Core i7-11700 CPU,3490,,,5,"['Socket-LGA1200', '8-Core', '16-Thread', '2.5/4.9GHz', 'Rocket', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1180156.jpg,komplett.no/product/1180156/datautstyr/pc-komponenter/prosessorer/intel-core-i7-11700-cpu?productList=notSet&position=9,komplett,prosessorer
9,Intel Core i5-11400 CPU,2199,,,18,"['Socket-LGA1200', '6-Core', '12-Thread', '2.6/4.4GHz', 'Rocket', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1180164.jpg,komplett.no/product/1180164/datautstyr/pc-komponenter/prosessorer/intel-core-i5-11400-cpu?productList=notSet&position=10,komplett,prosessorer
10,Intel Core i9-11900F CPU,4999,,,1,"['Socket-LGA1200', '8-Core', '16-Thread', '2.5/5.2GHz', 'Rocket', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1180174.jpg,komplett.no/product/1180174/datautstyr/pc-komponenter/prosessorer/intel-core-i9-11900f-cpu?productList=notSet&position=11,komplett,prosessorer
11,Intel Core i5-11500 CPU,2349,,,7,"['Socket-LGA1200', '6-Core', '12-Thread', '2.7/4.6GHz', 'Rocket', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1180176.jpg,komplett.no/product/1180176/datautstyr/pc-komponenter/prosessorer/intel-core-i5-11500-cpu?productList=notSet&position=12,komplett,prosessorer
12,AMD AM4 Ryzen 7 5700G CPU,3499,,,50,"['Socket-AM4', '8-Core', '16-Thread', '3.8/4.6GHz', '65W', '7nm', 'inkl.', 'kjøler']",komplett.no/img/p/800/1189381.jpg,komplett.no/product/1189381/datautstyr/pc-komponenter/prosessorer/amd-am4-ryzen-7-5700g-cpu?productList=notSet&position=13,komplett,prosessorer
13,AMD AM4 Ryzen 5 5600G CPU,2349,,,50,"['Socket-AM4', '6-Core', '12-Thread', '3.9/4.4GHz', '65W', '7nm', 'inkl.', 'kjøler']",komplett.no/img/p/800/1189380.jpg,komplett.no/product/1189380/datautstyr/pc-komponenter/prosessorer/amd-am4-ryzen-5-5600g-cpu?productList=notSet&position=14,komplett,prosessorer
14,Intel Core i9-10900KF CPU,4949,,,3,"['Socket-LGA1200', '10-Core', '20-Thread', '3.7/5.3GHz', 'Comet', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1155688.jpg,komplett.no/product/1155688/datautstyr/pc-komponenter/prosessorer/intel-core-i9-10900kf-cpu?productList=notSet&position=15,komplett,prosessorer
15,Intel Core i9-12900KF CPU,7299,,,10,"['Socket-LGA1700', '16-Core', '24-Thread', '3.2/5.2GHz', 'Alderlake', 'uten', 'kjøler']",komplett.no/img/p/800/1197855.jpg,komplett.no/product/1197855/datautstyr/pc-komponenter/prosessorer/intel-core-i9-12900kf-cpu?productList=notSet&position=16,komplett,prosessorer
16,Intel Core i9-11900 CPU,4749,,,12,"['Socket-LGA1200', '8-Core', '16-Thread', '2.5/5.2GHz', 'Rocket', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1180194.jpg,komplett.no/product/1180194/datautstyr/pc-komponenter/prosessorer/intel-core-i9-11900-cpu?productList=notSet&position=17,komplett,prosessorer
17,Intel Core i5-10600 CPU,2749,,,0,"['Socket-LGA1200', '6-Core', '12-Thread', '3.3/4.8GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155718.jpg,komplett.no/product/1155718/datautstyr/pc-komponenter/prosessorer/intel-core-i5-10600-cpu?productList=notSet&position=18,komplett,prosessorer
18,Intel Core i9-11900K CPU,5299,,,39,"['Socket-LGA1200', '8-Core', '16-Thread', '3.5/5.3GHz', 'Rocket', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1180155.jpg,komplett.no/product/1180155/datautstyr/pc-komponenter/prosessorer/intel-core-i9-11900k-cpu?productList=notSet&position=19,komplett,prosessorer
19,Intel Core i5-10400F CPU Box,1690,,,20,"['Socket-LGA1200', '6-Core', '12-Thread', '2.9/4.3GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155682.jpg,komplett.no/product/1155682/datautstyr/pc-komponenter/prosessorer/intel-core-i5-10400f-cpu-box?productList=notSet&position=20,komplett,prosessorer
20,Intel Core i9-12900K CPU,6899,,,14,"['Socket-LGA1700', '16-Core', '24-Thread', '3.2/5.2GHz', 'Alderlake', 'uten', 'kjøler']",komplett.no/img/p/800/1197860.jpg,komplett.no/product/1197860/datautstyr/pc-komponenter/prosessorer/intel-core-i9-12900k-cpu?productList=notSet&position=21,komplett,prosessorer
21,Intel Core i5-11600K CPU,2590,,,21,"['Socket-LGA1200', '6-Core', '12-Thread', '3.9/4.9GHz', 'Rocket', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1180186.jpg,komplett.no/product/1180186/datautstyr/pc-komponenter/prosessorer/intel-core-i5-11600k-cpu?productList=notSet&position=22,komplett,prosessorer
22,Intel Core i9-10900K CPU,5099,,,13,"['Socket-LGA1200', '10-Core', '20-Thread', '3.7/5.3GHz', 'Comet', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1155680.jpg,komplett.no/product/1155680/datautstyr/pc-komponenter/prosessorer/intel-core-i9-10900k-cpu?productList=notSet&position=23,komplett,prosessorer
23,Intel Core i7-12700K CPU,4999,,,50,"['LGA1700', '12-Core', '20-Thread', '3.6/5.0GHz', 'Alder', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1197698.jpg,komplett.no/product/1197698/datautstyr/pc-komponenter/prosessorer/intel-core-i7-12700k-cpu?productList=notSet&position=24,komplett,prosessorer
24,Intel Core i7-11700K CPU,4049,,,9,"['Socket-LGA1200', '8-Core', '16-Thread', '3.6/5.0GHz', 'Rocket', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1180177.jpg,komplett.no/product/1180177/datautstyr/pc-komponenter/prosessorer/intel-core-i7-11700k-cpu?productList=notSet&position=25,komplett,prosessorer
25,Intel Core i7-10700K CPU,5499,,,20,"['Socket-LGA1200', '8-Core', '16-Thread', '3.8/5.1GHz', 'Comet', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1155705.jpg,komplett.no/product/1155705/datautstyr/pc-komponenter/prosessorer/intel-core-i7-10700k-cpu?productList=notSet&position=26,komplett,prosessorer
26,Intel Core i7-12700 CPU,3499,4249.0,True,50,"['LGA1700', '12-Core', '20-Threads', '2.1/4.9GHz', 'Alder', 'Lake']",komplett.no/img/p/800/1203843.jpg,komplett.no/product/1203843/datautstyr/pc-komponenter/prosessorer/intel-core-i7-12700-cpu?productList=notSet&position=27,komplett,prosessorer
27,AMD AM4 Ryzen 5 5600 CPU,2449,,,50,"['Socket-AM4', '6-core', '12-thread', '3.5/4.2Ghz', '65w', '35MB', 'cache']",komplett.no/img/p/800/1212164.jpg,komplett.no/product/1212164/datautstyr/pc-komponenter/prosessorer/amd-am4-ryzen-5-5600-cpu?productList=notSet&position=28,komplett,prosessorer
28,AMD AM4 Ryzen 7 5700X CPU,3349,,,50,"['Socket-AM4', '8-core', '16-thread', '3.4/4.6Ghz', '65w', '36MB', 'cache']",komplett.no/img/p/800/1212165.jpg,komplett.no/product/1212165/datautstyr/pc-komponenter/prosessorer/amd-am4-ryzen-7-5700x-cpu?productList=notSet&position=29,komplett,prosessorer
29,AMD AM4 Ryzen 5 5500 CPU,1890,,,50,"['Socket-AM4', '6-core', '12-thread', '3.6/4.2Ghz', '65w', '19MB', 'cache']",komplett.no/img/p/800/1212173.jpg,komplett.no/product/1212173/datautstyr/pc-komponenter/prosessorer/amd-am4-ryzen-5-5500-cpu?productList=notSet&position=30,komplett,prosessorer
30,Intel Core i7-11700KF CPU,3890,,,50,"['Socket-LGA1200', '8-Core', '16-Thread', '3.6/5.0GHz', 'Rocket', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1180158.jpg,komplett.no/product/1180158/datautstyr/pc-komponenter/prosessorer/intel-core-i7-11700kf-cpu?productList=notSet&position=31,komplett,prosessorer
31,Intel Core i7-12700F CPU,4049,,,1,"['LGA', '1700', '12-Core', '20-Threads', '2.1/4.9GHz', 'Alder', 'Lake']",komplett.no/img/p/800/1203831.jpg,komplett.no/product/1203831/datautstyr/pc-komponenter/prosessorer/intel-core-i7-12700f-cpu?productList=notSet&position=32,komplett,prosessorer
32,Intel Core i5-12400 CPU,2299,,,50,"['Socket-LGA', '1700', '6-Core', '12-Threads', '2.5/4.4GHz', 'Alder', 'Lake']",komplett.no/img/p/800/1203836.jpg,komplett.no/product/1203836/datautstyr/pc-komponenter/prosessorer/intel-core-i5-12400-cpu?productList=notSet&position=33,komplett,prosessorer
33,Intel Core i9-10900X CPU,7599,,,12,"['Socket-2066', '10-Core', '20-Thread', '3.7/4.5GHz', '165W', '48', 'PCIe-lanes', 'uten', 'kjøler']",komplett.no/img/p/800/1141953.jpg,komplett.no/product/1141953/datautstyr/pc-komponenter/prosessorer/intel-core-i9-10900x-cpu?productList=notSet&position=34,komplett,prosessorer
34,Intel Core i9-10940X CPU,10190,,,5,"['Socket-2066', '14-Core', '28-Thread', '3.3/4.6GHz', '165W', '48', 'PCIe-lanes', 'uten', 'kjøler']",komplett.no/img/p/800/1141962.jpg,komplett.no/product/1141962/datautstyr/pc-komponenter/prosessorer/intel-core-i9-10940x-cpu?productList=notSet&position=35,komplett,prosessorer
35,Intel Xeon W-2295 CPU Tray,18399,,,1,"['LGA2066', '18-Core', '36-Thread', '3.0/4.6GHz', '24.75MB', 'tray', 'without', 'cooler']",komplett.no/img/p/800/1146160.jpg,komplett.no/product/1146160/datautstyr/pc-komponenter/prosessorer/intel-xeon-w-2295-cpu-tray?productList=notSet&position=36,komplett,prosessorer
36,Intel Pentium G6500 CPU Tray,1199,,,5,"['Socket-LGA1200', '2-Core', '4-Thread', '41GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155672.jpg,komplett.no/product/1155672/datautstyr/pc-komponenter/prosessorer/intel-pentium-g6500-cpu-tray?productList=notSet&position=37,komplett,prosessorer
37,Intel Pentium G6400 CPU Tray,699,,,43,"['Socket-LGA1200', '2-Core', '4-Thread', '40GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155691.jpg,komplett.no/product/1155691/datautstyr/pc-komponenter/prosessorer/intel-pentium-g6400-cpu-tray?productList=notSet&position=38,komplett,prosessorer
38,Intel Core i5-10500 CPU,2499,,,8,"['Socket-LGA1200', '6-Core', '12-Thread', '3.1/4.5GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155693.jpg,komplett.no/product/1155693/datautstyr/pc-komponenter/prosessorer/intel-core-i5-10500-cpu?productList=notSet&position=39,komplett,prosessorer
39,Intel Core i3-10100 CPU,1390,,,10,"['Socket-LGA1200', '4-Core', '8-Thread', '3.6/4.4GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155709.jpg,komplett.no/product/1155709/datautstyr/pc-komponenter/prosessorer/intel-core-i3-10100-cpu?productList=notSet&position=40,komplett,prosessorer
40,Intel Core i3-10300 CPU,1549,,,17,"['Socket-LGA1200', '4-Core', '8-Thread', '3.7/4.4GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155723.jpg,komplett.no/product/1155723/datautstyr/pc-komponenter/prosessorer/intel-core-i3-10300-cpu?productList=notSet&position=41,komplett,prosessorer
41,Intel Core i9-12900KS CPU,8099,,,18,"['Socket-LGA1700', '16-Core', '24-Thread', '3.4/5.5GHz', 'Alderlake', 'uten', 'kjøler']",komplett.no/img/p/800/1211361.jpg,komplett.no/product/1211361/datautstyr/pc-komponenter/prosessorer/intel-core-i9-12900ks-cpu?productList=notSet&position=42,komplett,prosessorer
42,AMD AM4 Ryzen 5 4500 CPU,1670,,,50,"['Socket-AM4', '6-core', '12-thread', '3.8/4.1Ghz', '65w', '11MB', 'cache']",komplett.no/img/p/800/1212169.jpg,komplett.no/product/1212169/datautstyr/pc-komponenter/prosessorer/amd-am4-ryzen-5-4500-cpu?productList=notSet&position=43,komplett,prosessorer
43,AMD AM4 Ryzen 3 4100 CPU,1374,,,50,"['Socket-AM4', '4-core', '8-thread', '3.8/4.0Ghz', '65w', '6MB', 'cache']",komplett.no/img/p/800/1212175.jpg,komplett.no/product/1212175/datautstyr/pc-komponenter/prosessorer/amd-am4-ryzen-3-4100-cpu?productList=notSet&position=44,komplett,prosessorer
44,Intel Core i5-12600KF CPU,2999,,,16,"['Socket-LGA1700', '10-Core', '16-Thread', '3.6/4.9GHz', 'Alderlake', 'uten', 'kjøler']",komplett.no/img/p/800/1197859.jpg,komplett.no/product/1197859/datautstyr/pc-komponenter/prosessorer/intel-core-i5-12600kf-cpu?productList=notSet&position=45,komplett,prosessorer
45,Intel Core i3-10105F CPU,1090,,,50,['Socket-LGA1200'],komplett.no/img/p/800/1180119.jpg,komplett.no/product/1180119/datautstyr/pc-komponenter/prosessorer/intel-core-i3-10105f-cpu?productList=notSet&position=46,komplett,prosessorer
46,Intel Core i3-10105 CPU,1449,,,12,['Socket-LGA1200'],komplett.no/img/p/800/1180132.jpg,komplett.no/product/1180132/datautstyr/pc-komponenter/prosessorer/intel-core-i3-10105-cpu?productList=notSet&position=47,komplett,prosessorer
47,Intel Core i5-11600 CPU,2649,,,4,"['Socket-LGA1200', '6-Core', '12-Thread', '2.8/4.8GHz', 'Rocket', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1180154.jpg,komplett.no/product/1180154/datautstyr/pc-komponenter/prosessorer/intel-core-i5-11600-cpu?productList=notSet&position=48,komplett,prosessorer
48,Intel Core i5-11600KF CPU,2699,,,6,"['Socket-LGA1200', '6-Core', '12-Thread', '3.9G/4.9Hz', 'Rocket', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1180171.jpg,komplett.no/product/1180171/datautstyr/pc-komponenter/prosessorer/intel-core-i5-11600kf-cpu?productList=notSet&position=49,komplett,prosessorer
49,Intel Core i9-11900KF CPU,4749,,,50,"['Socket-LGA1200', '8-Core', '16-Thread', '3.5/5.3GHz', 'Rocket', 'Lake', 'uten', 'kjøler']",komplett.no/img/p/800/1180188.jpg,komplett.no/product/1180188/datautstyr/pc-komponenter/prosessorer/intel-core-i9-11900kf-cpu?productList=notSet&position=50,komplett,prosessorer
50,Intel Core i7-11700F CPU,3599,,,3,"['Socket-LGA1200', '8-Core', '16-Thread', '2.5/4.9GHz', 'Rocket', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1180191.jpg,komplett.no/product/1180191/datautstyr/pc-komponenter/prosessorer/intel-core-i7-11700f-cpu?productList=notSet&position=51,komplett,prosessorer
51,Intel Pentium G6405 CPU,799,,,12,['Socket-LGA1200'],komplett.no/img/p/800/1180193.jpg,komplett.no/product/1180193/datautstyr/pc-komponenter/prosessorer/intel-pentium-g6405-cpu?productList=notSet&position=52,komplett,prosessorer
52,Intel Core i9-12900F CPU,6099,,,50,"['Socket-LGA', '1700', '16-Core', '24-Thread', '2.4/5.1GHz', 'Alder', 'Lake']",komplett.no/img/p/800/1203821.jpg,komplett.no/product/1203821/datautstyr/pc-komponenter/prosessorer/intel-core-i9-12900f-cpu?productList=notSet&position=53,komplett,prosessorer
53,Intel Core i5-12600 CPU,2699,,,50,"['Socket-LGA', '1700', '6-Core', '12-Threads', '3.3/4.8GHz', 'Alder', 'Lake']",komplett.no/img/p/800/1203825.jpg,komplett.no/product/1203825/datautstyr/pc-komponenter/prosessorer/intel-core-i5-12600-cpu?productList=notSet&position=54,komplett,prosessorer
54,Intel Core i9-12900 CPU,6399,,,50,"['Socket-LGA', '1700', '16-Core', '24-Threads', '2.4/5.1GHz', 'Alder', 'Lake']",komplett.no/img/p/800/1203835.jpg,komplett.no/product/1203835/datautstyr/pc-komponenter/prosessorer/intel-core-i9-12900-cpu?productList=notSet&position=55,komplett,prosessorer
55,Intel Core i3-12100 CPU,1749,,,27,"['Socket-LGA', '1700', '4-Core', '8-Thread', '3.3/4.3GHz', 'Prosessor']",komplett.no/img/p/800/1203838.jpg,komplett.no/product/1203838/datautstyr/pc-komponenter/prosessorer/intel-core-i3-12100-cpu?productList=notSet&position=56,komplett,prosessorer
56,Intel Core i5-12500 CPU,2499,,,50,"['Socket-LGA', '1700', '6-Core', '12-Threads', '3.0/4.6GHz', 'Alder', 'Lake']",komplett.no/img/p/800/1203842.jpg,komplett.no/product/1203842/datautstyr/pc-komponenter/prosessorer/intel-core-i5-12500-cpu?productList=notSet&position=57,komplett,prosessorer
57,Intel Core i9-10900 CPU,5199,,,26,"['Socket-LGA1200', '10-Core', '20-Thread', '2.8/5.2GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155666.jpg,komplett.no/product/1155666/datautstyr/pc-komponenter/prosessorer/intel-core-i9-10900-cpu?productList=notSet&position=58,komplett,prosessorer
58,Intel Core i7-10700 CPU Tray,3379,,,34,"['Socket-LGA1200', '8-Core', '16-Thread', '2.9/4.8GHz', 'Comet', 'Lake']",komplett.no/img/p/800/1155719.jpg,komplett.no/product/1155719/datautstyr/pc-komponenter/prosessorer/intel-core-i7-10700-cpu-tray?productList=notSet&position=59,komplett,prosessorer
59,Intel Core i3-12100F CPU,1249,,,50,"['Socket-LGA', '1700', '4-Core', '8-Threads', '3.3/4.3GHz', 'Prosessor']",komplett.no/img/p/800/1203827.jpg,komplett.no/product/1203827/datautstyr/pc-komponenter/prosessorer/intel-core-i3-12100f-cpu?productList=notSet&position=60,komplett,prosessorer
60,Intel Core i7-10700 CPU,3499,,,0,"['Socket-LGA1200', '8-Core', '16-Thread', '2.9/4.8GHz', 'Comet', 'Lake', 'inkl', 'kjøler']",komplett.no/img/p/800/1155704.jpg,komplett.no/product/1155704/datautstyr/pc-komponenter/prosessorer/intel-core-i7-10700-cpu?productList=notSet&position=61,komplett,prosessorer
61,Intel Celeron G6900 CPU,599,699.0,True,20,"['3.4', 'GHz', '4MB', 'LGA1700']",komplett.no/img/p/800/1203839.jpg,komplett.no/product/1203839/datautstyr/pc-komponenter/prosessorer/intel-celeron-g6900-cpu?productList=notSet&position=62,komplett,prosessorer
